RYZHYOD,NCAFGTD,Arcane Butcher Knife Of The Vampire,One-Handed,"Arcane Butcher Knife Of The Vampire$Insured$Weight: 1 Stone$Brittle$Hit Stamina Leech 50%$Hit Mana Leech 78%$Hit Life Leech 56%$Hit Mana Drain 50%$Spell Channeling$Mage Weapon -20 Skill$Mana Regeneration 3$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 10$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
JIYHYOD,NCAFGTD,Arcane War Axe Of Restoration,One-Handed,Arcane War Axe Of Restoration$Insured$Weight: 8 Stones$Brittle$Spell Channeling$Mage Weapon -20 Skill$Intelligence Bonus 4$Mana Increase 4$Hit Point Regeneration 9$Stamina Regeneration 6$Mana Regeneration 6$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 35$One-Handed Weapon$Skill Required: Mace Fighting$Durability 255 / 255$Legendary Artifact$, 
WTMIGND,NCAFGTD,Arcane Rune Blade Of Slaughter,Two-Handed,"Arcane Rune Blade Of Slaughter$Insured$Weight: 7 Stones$Brittle$Splintering Weapon 30%$Hit Dispel 50%$Hit Fire Area 50%$Hit Mana Leech 100%$Hit Mana Drain 20%$Spell Channeling$Mage Weapon -20 Skill$Intelligence Bonus 3$Mana Increase 5$Mana Regeneration 3$Damage Increase 50%$Physical Damage 100%$Weapon Damage 14 - 17$Weapon Speed 3s$Strength Requirement 30$Two-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
JGLIGND,NCAFGTD,Arcane Crossbow Of Quality,Two-Handed,Arcane Crossbow Of Quality$Insured$Weight: 7 Stones$Brittle$Hit Mana Leech 50%$Velocity 40%$Spell Channeling$Mage Weapon -15 Skill$Balanced$Ophidian Slayer$Intelligence Bonus 4$Mana Increase 4$Mana Regeneration 3$Lower Mana Cost 4%$Lower Requirements 100%$Physical Damage 100%$Weapon Damage 18 - 22$Weapon Speed 4.5s$Range 8$Two-Handed Weapon$Skill Required: Archery$Durability 255 / 255$Legendary Artifact$, 
KYUHYOD,NCAFGTD,Arcane Butcher Knife Of Restoration,One-Handed,Arcane Butcher Knife Of Restoration$Insured$Weight: 1 Stone$Brittle$Hit Mana Leech 33%$Spell Channeling$Mage Weapon -20 Skill$Intelligence Bonus 4$Mana Increase 5$Hit Point Regeneration 6$Stamina Regeneration 9$Mana Regeneration 6$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 10$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$, 
FHLIGND,NCAFGTD,Arcane Dagger Of Haste,One-Handed,Arcane Dagger Of Haste$Insured$Weight: 1 Stone$Brittle$Hit Stamina Leech 70%$Hit Mana Leech 15%$Spell Channeling$Mage Weapon -15 Skill$Dexterity Bonus 4$Intelligence Bonus 4$Mana Regeneration 3$Swing Speed Increase 30%$Physical Damage 100%$Weapon Damage 10 - 12$Weapon Speed 2s$Strength Requirement 10$One-Handed Weapon$Skill Required: Fencing$Durability 255 / 255$Legendary Artifact$, 
IUKHYOD,NCAFGTD,Arcane Pickaxe Of Sorcery,One-Handed,Arcane Pickaxe Of Sorcery$Insured$Uses Remaining: 50$Weight: 11 Stones$Brittle$Hit Mana Leech 100%$Spell Channeling$Mage Weapon -20 Skill$Intelligence Bonus 4$Mana Increase 5$Mana Regeneration 9$Lower Mana Cost 5%$Physical Damage 100%$Weapon Damage 12 - 16$Weapon Speed 3s$Strength Requirement 50$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$, 
EHCLYTD,WKZHSTD,Arcane Bone Gloves Of Vitality,Gloves,Arcane Bone Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Strength Bonus 2$Intelligence Bonus 4$Hit Point Increase 5$Hit Point Regeneration 4$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Legendary Artifact$, 
LVIHYOD,NCAFGTD,Exquisite Bow Of Wizardry,Two-Handed,Exquisite Bow Of Wizardry$Insured$Weight: 6 Stones$Brittle$Hit Mana Leech 50%$Velocity 30%$Spell Channeling$Mage Weapon -15 Skill$Balanced$Mana Increase 4$Lower Requirements 100%$Cold Damage 100%$Weapon Damage 17 - 21$Weapon Speed 4.25s$Range 10$Two-Handed Weapon$Skill Required: Archery$Durability 255 / 255$Legendary Artifact$, 
QGRIGND,NCAFGTD,Exquisite War Mace Of Wizardry,One-Handed,Exquisite War Mace Of Wizardry$Insured$Weight: 17 Stones$Brittle$Spell Channeling$Mage Weapon -15 Skill$Spider Slayer$Mana Regeneration 6$Lower Mana Cost 4%$Lower Requirements 100%$Physical Damage 30%$Fire Damage 70%$Weapon Damage 15 - 19$Weapon Speed 3.75s$One-Handed Weapon$Skill Required: Mace Fighting$Durability 255 / 255$Legendary Artifact$, 
AQQIGND,NCAFGTD,Exquisite Repeating Crossbow Of Wizardry,Two-Handed,Exquisite Repeating Crossbow Of Wizardry$Insured$Weight: 6 Stones$Brittle$Velocity 35%$Spell Channeling$Mage Weapon -15 Skill$Repond Slayer$Mana Regeneration 6$Lower Mana Cost 4%$Chaos Damage 100%$Weapon Damage 11 - 15$Weapon Speed 2.75s$Range 7$Strength Requirement 30$Two-Handed Weapon$Skill Required: Archery$Durability 255 / 255$Legendary Artifact$, 
CZBLYTD,IKZHSTD,Arcane Leather Skirt Of Restoration,Legs,Arcane Leather Skirt Of Restoration$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 1$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 2$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$, 
LVNIGND,NCAFGTD,Arcane Bow Of Quality,Two-Handed,Arcane Bow Of Quality$Insured$Weight: 6 Stones$Brittle$Hit Mana Leech 31%$Spell Channeling$Mage Weapon -15 Skill$Balanced$Mana Increase 4$Mana Regeneration 6$Lower Requirements 70%$Cold Damage 100%$Weapon Damage 17 - 21$Weapon Speed 4.25s$Range 10$Strength Requirement 9$Two-Handed Weapon$Skill Required: Archery$Durability 255 / 255$Legendary Artifact$, 
QNXHYOD,NCAFGTD,Arcane Cutlass Of Haste,One-Handed,Arcane Cutlass Of Haste$Insured$Weight: 8 Stones$Brittle$Hit Mana Leech 43%$Spell Channeling$Mage Weapon -20 Skill$Dexterity Bonus 4$Mana Increase 2$Stamina Regeneration 9$Mana Regeneration 3$Lower Mana Cost 5%$Swing Speed Increase 30%$Physical Damage 100%$Weapon Damage 10 - 14$Weapon Speed 2.5s$Strength Requirement 25$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$, 
VDMIGND,NCAFGTD,Arcane Butcher Knife Of Vitality,One-Handed,Arcane Butcher Knife Of Vitality$Insured$Weight: 1 Stone$Brittle$Hit Life Leech 56%$Spell Channeling$Mage Weapon -15 Skill$Hit Point Increase 4$Mana Increase 1$Hit Point Regeneration 6$Mana Regeneration 3$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 10 - 13$Weapon Speed 2.25s$Strength Requirement 10$One-Handed Weapon$Skill Required: Swordsmanship$Durability 255 / 255$Legendary Artifact$, 
NDCLYTD,BLZHSTD,Arcane Chainmail Tunic Of Vitality,Chest,Arcane Chainmail Tunic Of Vitality$Insured$Weight: 7 Stones$Brittle$Hit Point Increase 5$Mana Increase 4$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 19%$Fire Resist 19%$Cold Resist 19%$Poison Resist 16%$Energy Resist 17%$Mage Armor$Strength Requirement 60$Durability 255 / 255$Major Artifact$, 
FHMIGND,NCAFGTD,Lance,One-Handed,Lance$Insured$Weight: 12 Stones$Brittle$Hit Dispel 50%$Hit Poison Area 70%$Spell Channeling$Mage Weapon -20 Skill$Dexterity Bonus 5$Mana Regeneration 6$Enhance Potions 10%$Hit Chance Increase 15%$Defense Chance Increase 15%$Lower Mana Cost 5%$Damage Increase 70%$Fire Resist 20%$Physical Damage 100%$Weapon Damage 18 - 22$Weapon Speed 4.25s$Strength Requirement 95$One-Handed Weapon$Skill Required: Fencing$Durability 255 / 255$Legendary Artifact$, 
QCCLYTD,BLZHSTD,Arcane Ringmail Leggings Of Vitality,Legs,Arcane Ringmail Leggings Of Vitality$Insured$Weight: 15 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 1$Hit Point Increase 7$Mana Increase 8$Hit Point Regeneration 2$Mana Regeneration 1$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Legendary Artifact$, 
EWKIGND,NCAFGTD,Arcane Lance Of Sorcery,One-Handed,Arcane Lance Of Sorcery$Insured$Weight: 12 Stones$Brittle$Hit Mana Leech 100%$Spell Channeling$Mage Weapon -15 Skill$Intelligence Bonus 4$Mana Increase 4$Mana Regeneration 9$Lower Mana Cost 4%$Physical Damage 100%$Weapon Damage 18 - 22$Weapon Speed 4.25s$Strength Requirement 95$One-Handed Weapon$Skill Required: Fencing$Durability 255 / 255$Legendary Artifact$, 
LWBLYTD,WKZHSTD,Arcane Studded Tunic Of Restoration,Chest,Arcane Studded Tunic Of Restoration$Insured$Weight: 8 Stones$Brittle$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 35$Durability 255 / 255$Major Artifact$, 
OGCLYTD,IKZHSTD,Arcane Leather Leggings Of Vitality,Legs,Arcane Leather Leggings Of Vitality$Insured$Weight: 4 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 2$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$, 
FWBLYTD,WKZHSTD,Arcane Studded Sleeves Of Restoration,Arms,Arcane Studded Sleeves Of Restoration$Insured$Weight: 4 Stones$Brittle$Intelligence Bonus 2$Mana Increase 2$Hit Point Regeneration 1$Stamina Regeneration 4$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 2%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$, 
LGCLYTD,IKZHSTD,Leather Gorget,Gorget,Leather Gorget$Insured$Weight: 1 Stone$Brittle$Dexterity Bonus 4$Hit Point Increase 5$Stamina Increase 8$Hit Point Regeneration 1$Mana Regeneration 1$Enhance Potions 1%$Defense Chance Increase 3%$Lower Mana Cost 10%$Lower Reagent Cost 25%$Physical Resist 22%$Fire Resist 24%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
YVBLYTD,IKZHSTD,Arcane Leather Sleeves Of Restoration,Arms,Arcane Leather Sleeves Of Restoration$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 4$Hit Point Regeneration 3$Stamina Regeneration 4$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
EBCLYTD,BLZHSTD,Arcane Ringmail Gloves Of Restoration,Gloves,Arcane Ringmail Gloves Of Restoration$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 2$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Major Artifact$, 
JACLYTD,IKZHSTD,Arcane Straw Hat Of Restoration,Helm,Arcane Straw Hat Of Restoration$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 4$Mana Increase 2$Hit Point Regeneration 4$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 15%$Fire Resist 20%$Cold Resist 24%$Poison Resist 20%$Energy Resist 20%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
NACLYTD,WKZHSTD,Arcane Bone Arms Of Vitality,Arms,Arcane Bone Arms Of Vitality$Insured$Weight: 2 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 8$Hit Point Regeneration 4$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Legendary Artifact$, 
VDCLYTD,BLZHSTD,Arcane Ringmail Tunic Of Restoration,Chest,Arcane Ringmail Tunic Of Restoration$Insured$Weight: 15 Stones$Brittle$Intelligence Bonus 3$Hit Point Regeneration 3$Stamina Regeneration 2$Mana Regeneration 3$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Major Artifact$, 
KYBLYTD,BLZHSTD,Arcane Chainmail Tunic Of Restoration,Chest,Arcane Chainmail Tunic Of Restoration$Insured$Weight: 7 Stones$Brittle$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 19%$Fire Resist 19%$Cold Resist 19%$Poison Resist 16%$Energy Resist 17%$Mage Armor$Strength Requirement 60$Durability 255 / 255$Major Artifact$, 
WXBLYTD,IKZHSTD,Arcane Bear Mask Of Restoration,Helm,Arcane Bear Mask Of Restoration$Insured$Weight: 5 Stones$Brittle$Intelligence Bonus 4$Hit Point Regeneration 4$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 20%$Fire Resist 18%$Cold Resist 23%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
BDCLYTD,IKZHSTD,Arcane Leather Gloves Of Vitality,Gloves,Arcane Leather Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Strength Bonus 5$Hit Point Increase 5$Mana Increase 2$Hit Point Regeneration 2$Mana Regeneration 3$Lower Mana Cost 6%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
FDCLYTD,IKZHSTD,Arcane Studded Armor Of Restoration,Chest,Arcane Studded Armor Of Restoration$Insured$Weight: 6 Stones$Brittle$Intelligence Bonus 4$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 2$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 4%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 35$Durability 255 / 255$Legendary Artifact$, 
TBCLYTD,BLZHSTD,Arcane Platemail Legs Of Vitality,Legs,Arcane Platemail Legs Of Vitality$Insured$Weight: 7 Stones$Brittle$Intelligence Bonus 2$Hit Point Increase 5$Mana Increase 6$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 3%$Energy Resist 17%$Mage Armor$Strength Requirement 90$Durability 255 / 255$Major Artifact$, 
JWBLYTD,WKZHSTD,Arcane Studded Gorget Of Vitality,Gorget,Arcane Studded Gorget Of Vitality$Insured$Weight: 1 Stone$Brittle$Strength Bonus 1$Intelligence Bonus 4$Hit Point Increase 6$Hit Point Regeneration 4$Mana Regeneration 1$Lower Mana Cost 6%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$, 
AUBLYTD,BLZHSTD,Arcane Platemail Gloves Of Restoration,Gloves,Arcane Platemail Gloves Of Restoration$Insured$Weight: 2 Stones$Brittle$Mana Increase 8$Hit Point Regeneration 1$Stamina Regeneration 4$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 70$Durability 255 / 255$Legendary Artifact$, 
LTBLYTD,IKZHSTD,Arcane Leather Shorts Of Vitality,Legs,Arcane Leather Shorts Of Vitality$Insured$Weight: 3 Stones$Brittle$Strength Bonus 3$Hit Point Increase 7$Mana Increase 4$Hit Point Regeneration 1$Mana Regeneration 1$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
ATBLYTD,WKZHSTD,Arcane Bone Gloves Of Vitality,Gloves,Arcane Bone Gloves Of Vitality$Insured$Weight: 2 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 5$Hit Point Increase 5$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 4%$Mage Armor$Strength Requirement 55$Durability 255 / 255$Legendary Artifact$, 
OUBLYTD,WKZHSTD,Arcane Bone Armor Of Vitality,Chest,Arcane Bone Armor Of Vitality$Insured$Weight: 7 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 2$Hit Point Increase 6$Mana Increase 2$Hit Point Regeneration 1$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Strength Requirement 60$Durability 255 / 255$Legendary Artifact$, 
PMBLYTD,IKZHSTD,Arcane Deer Mask Of Vitality,Helm,Arcane Deer Mask Of Vitality$Insured$Weight: 4 Stones$Brittle$Strength Bonus 4$Intelligence Bonus 2$Hit Point Increase 5$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 10%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 21%$Cold Resist 23%$Poison Resist 16%$Energy Resist 22%$Strength Requirement 10$Durability 255 / 255$Legendary Artifact$, 
WSBLYTD,BLZHSTD,Arcane Platemail Tunic Of Vitality,Chest,Arcane Platemail Tunic Of Vitality$Insured$Weight: 10 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 4$Hit Point Increase 5$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Strength Requirement 95$Durability 255 / 255$Legendary Artifact$, 
IQSANTD,WKZHSTD,Arcane Studded Sleeves Of Vitality,Arms,Arcane Studded Sleeves Of Vitality$Insured$Weight: 4 Stones$Brittle$Strength Bonus 5$Intelligence Bonus 4$Hit Point Increase 3$Mana Increase 2$Hit Point Regeneration 4$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$, 
OQSANTD,KKZHSTD,Arcane Winged Helm Of Vitality,Helm,"Arcane Winged Helm Of Vitality$Insured$Weight: 5 Stones$Elves Only$Brittle$Casting Focus 2%$Strength Bonus 4$Intelligence Bonus 4$Hit Point Increase 5$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 20%$Fire Resist 1%$Cold Resist 17%$Poison Resist 17%$Energy Resist 20%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
ZLBLYTD,WKZHSTD,Arcane Bone Gloves Of Restoration,Gloves,Arcane Bone Gloves Of Restoration$Insured$Weight: 1 Stone$Brittle$Mana Increase 2$Hit Point Regeneration 2$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Strength Requirement 55$Durability 255 / 255$Major Artifact$, 
QCWMPTD,SUWHSTD,Arcane Chainmail Leggings Of Restoration,Legs,"Arcane Chainmail Leggings Of Restoration$Weight: 7 Stones$Brittle$Kinetic Eater 12%$Casting Focus 2%$Intelligence Bonus 4$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 10%$Physical Resist 19%$Fire Resist 19%$Cold Resist 19%$Poison Resist 16%$Energy Resist 17%$Mage Armor$Strength Requirement 60$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
YPSANTD,IKZHSTD,Arcane Leather Tunic Of Restoration,Chest,Arcane Leather Tunic Of Restoration$Weight: 6 Stones$Brittle$Intelligence Bonus 1$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 25$Durability 255 / 255$Legendary Artifact$, 
RBTANTD,CVWHSTD,Arcane Leaf Arms Of Restoration,Arms,"Arcane Leaf Arms Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Poison Eater 12%$Intelligence Bonus 3$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 15$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
KPSANTD,IKZHSTD,Arcane Leaf Gorget Of Restoration,Gorget,"Arcane Leaf Gorget Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Casting Focus 1%$Intelligence Bonus 3$Mana Increase 2$Hit Point Regeneration 4$Mana Regeneration 2$Lower Mana Cost 6%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
ZUSANTD,BLZHSTD,Arcane Ringmail Sleeves Of Restoration,Arms,Arcane Ringmail Sleeves Of Restoration$Insured$Weight: 10 Stones$Brittle$Mana Increase 2$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 18%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$Major Artifact$, 
QPSANTD,IKZHSTD,Arcane Leather Sleeves Of Restoration,Arms,Arcane Leather Sleeves Of Restoration$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 1$Mana Increase 2$Hit Point Regeneration 1$Stamina Regeneration 2$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$, 
RYSANTD,IKZHSTD,Arcane Leather Bustier Of Restoration,Chest,Arcane Leather Bustier Of Restoration$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 2$Mana Increase 8$Hit Point Regeneration 3$Stamina Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 15%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
STSANTD,IKZHSTD,Arcane Leather Sleeves Of Restoration,Arms,Arcane Leather Sleeves Of Restoration$Insured$Weight: 2 Stones$Brittle$Intelligence Bonus 2$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 20%$Physical Resist 12%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$, 
XTSANTD,IKZHSTD,Arcane Leather Gorget Of Restoration,Gorget,Arcane Leather Gorget Of Restoration$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 2$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Major Artifact$, 
RXSANTD,SUWHSTD,Arcane Platemail Gorget Of Restoration,Gorget,"Arcane Platemail Gorget Of Restoration$Insured$Weight: 2 Stones$Brittle$Damage Eater 15%$Casting Focus 2%$Mana Increase 8$Hit Point Regeneration 2$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 20%$Physical Resist 20%$Fire Resist 18%$Cold Resist 2%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 45$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
CXSANTD,CVWHSTD,Arcane Leaf Gloves Of Restoration,Gloves,"Arcane Leaf Gloves Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Kinetic Eater 12%$Casting Focus 1%$Mana Increase 2$Hit Point Regeneration 2$Stamina Regeneration 1$Mana Regeneration 4$Lower Mana Cost 10%$Lower Reagent Cost 20%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
DXSANTD,IKZHSTD,Arcane Leather Gorget Of Restoration,Gorget,Arcane Leather Gorget Of Restoration$Insured$Weight: 1 Stone$Brittle$Intelligence Bonus 1$Mana Increase 4$Hit Point Regeneration 4$Stamina Regeneration 2$Mana Regeneration 3$Lower Mana Cost 8%$Lower Reagent Cost 25%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$Legendary Artifact$, 
