RQZOQRD,DCOOQRD,Mystic Ringmail Leggings Of Restoration,Legs,"Mystic Ringmail Leggings Of Restoration$Insured$Weight: 15 Stones$Brittle$Damage Eater 12%$Intelligence Bonus 4$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 3%$Fire Resist 18%$Cold Resist 16%$Poison Resist 20%$Energy Resist 18%$Mage Armor$Strength Requirement 40$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
RYZOQRD,DCOOQRD,Mystic Hide Pauldrons Of Vitality,Arms,"Mystic Hide Pauldrons Of Vitality$Insured$Weight: 4 Stones$Elves Only$Brittle$Energy Eater 15%$Strength Bonus 2$Intelligence Bonus 2$Mana Increase 4$Hit Point Regeneration 4$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 18%$Energy Resist 2%$Mage Armor$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
SCZOQRD,DCOOQRD,Mystic Woodland Gauntlets Of Restoration,Gloves,"Mystic Woodland Gauntlets Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Energy Eater 12%$Intelligence Bonus 2$Mana Increase 4$Hit Point Regeneration 3$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 70$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
TDZOQRD,DCOOQRD,Arcane Leather Gloves Of Vitality,Gloves,"Arcane Leather Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Kinetic Eater 12%$Casting Focus 1%$Strength Bonus 4$Intelligence Bonus 4$Mana Increase 8$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 18%$Strength Requirement 20$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
TRQOQRD,DCOOQRD,Arcane Leaf Gorget Of Restoration,Gorget,"Arcane Leaf Gorget Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Poison Eater 12%$Casting Focus 1%$Mana Increase 2$Hit Point Regeneration 2$Mana Regeneration 4$Lower Mana Cost 8%$Lower Reagent Cost 5%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
TVZOQRD,DCOOQRD,Mystic Studded Gloves Of Vitality,Gloves,"Mystic Studded Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Damage Eater 15%$Strength Bonus 4$Intelligence Bonus 2$Mana Increase 8$Hit Point Regeneration 4$Mana Regeneration 3$Lower Mana Cost 10%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 3%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
URVOQRD,DCOOQRD,Arcane Woodland Gauntlets Of Restoration,Gloves,"Arcane Woodland Gauntlets Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Energy Eater 12%$Casting Focus 1%$Intelligence Bonus 5$Hit Point Regeneration 2$Mana Regeneration 4$Lower Mana Cost 6%$Lower Reagent Cost 5%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 2%$Mage Armor$Strength Requirement 70$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
UZYOQRD,DCOOQRD,Mystic Studded Gloves Of Vitality,Gloves,"Mystic Studded Gloves Of Vitality$Insured$Weight: 1 Stone$Brittle$Cold Eater 12%$Intelligence Bonus 3$Mana Increase 2$Hit Point Regeneration 4$Mana Regeneration 2$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
VYYOQRD,DCOOQRD,Arcane Leaf Tonlet Of Restoration,Legs,"Arcane Leaf Tonlet Of Restoration$Insured$Weight: 2 Stones$Elves Only$Brittle$Poison Eater 15%$Casting Focus 2%$Intelligence Bonus 4$Mana Increase 4$Hit Point Regeneration 3$Stamina Regeneration 1$Mana Regeneration 3$Lower Mana Cost 8%$Physical Resist 17%$Fire Resist 18%$Cold Resist 17%$Poison Resist 19%$Energy Resist 19%$Strength Requirement 10$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
WPZOQRD,DCOOQRD,Mystic Studded Gorget Of Vitality,Gorget,"Mystic Studded Gorget Of Vitality$Insured$Weight: 1 Stone$Brittle$Cold Eater 12%$Strength Bonus 5$Intelligence Bonus 5$Mana Increase 2$Hit Point Regeneration 3$Mana Regeneration 3$Lower Mana Cost 6%$Physical Resist 17%$Fire Resist 19%$Cold Resist 18%$Poison Resist 18%$Energy Resist 19%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
WZYOQRD,DCOOQRD,Mystic Hide Tunic Of Restoration,Chest,"Mystic Hide Tunic Of Restoration$Insured$Weight: 6 Stones$Elves Only$Brittle$Energy Eater 15%$Intelligence Bonus 1$Mana Increase 8$Hit Point Regeneration 2$Stamina Regeneration 3$Mana Regeneration 3$Lower Mana Cost 10%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 25$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
XRYOQRD,DCOOQRD,Mystic Platemail Gorget Of Restoration,Gorget,"Mystic Platemail Gorget Of Restoration$Insured$Weight: 2 Stones$Brittle$Damage Eater 15%$Intelligence Bonus 5$Mana Increase 2$Hit Point Regeneration 1$Stamina Regeneration 3$Mana Regeneration 4$Lower Mana Cost 8%$Physical Resist 20%$Fire Resist 18%$Cold Resist 17%$Poison Resist 18%$Energy Resist 17%$Mage Armor$Strength Requirement 45$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Legendary Artifact$", 
YHZOQRD,DCOOQRD,Arcane Bone Armor Of Vitality,Chest,"Arcane Bone Armor Of Vitality$Insured$Weight: 6 Stones$Brittle$Damage Eater 12%$Casting Focus 1%$Mana Increase 6$Hit Point Regeneration 3$Mana Regeneration 1$Lower Mana Cost 10%$Physical Resist 18%$Fire Resist 18%$Cold Resist 19%$Poison Resist 17%$Energy Resist 19%$Mage Armor$Strength Requirement 60$Durability 255 / 255$* Requires The ""Stygian Abyss"" Expansion$Major Artifact$", 
EVBLYTD,EAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Ninjitsu +20$Magery +15$Antique$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
YSBLYTD,EAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Meditation +15$Antique$Intelligence Bonus 8$Mana Regeneration 3$Luck 100$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Durability 255 / 255$Legendary Artifact$, 
BKCLQTD,FAKHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Healing +15$Antique$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Poison Resist 20%$Durability 255 / 255$Legendary Artifact$, 
DZTOWSD,FAKHUSD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Mace Fighting +15$Antique$Strength Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Mana Increase 4$Mana Regeneration 3$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$, 
EQYAUQD,FAKHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Evaluate Intelligence +15$Parrying +15$Magery +15$Antique$Dexterity Bonus 8$Intelligence Bonus 10$Night Sight$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Fire Resist 20%$Durability 255 / 255$Legendary Artifact$, 
LFLIGND,FAKHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Mace Fighting +15$Antique$Strength Bonus 10$Dexterity Bonus 8$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 18%$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
OISOWSD,FAKHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Tactics +15$Antique$Strength Bonus 10$Stamina Increase 4$Mana Increase 4$Luck 150$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$, 
RAMIEND,FAKHUSD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stealth +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Mana Cost 10%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
SRNIEND,FAKHUSD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Meditation +15$Antique$Dexterity Bonus 8$Mana Increase 4$Luck 100$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Poison Resist 20%$Durability 255 / 255$Legendary Artifact$, 
THXFFOD,FAKHUSD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Stamina Increase 4$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
TKYDLTD,FAKHUSD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Peacemaking +15$Antique$Intelligence Bonus 8$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$, 
AEYDLTD,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Evaluate Intelligence +20$Antique$Intelligence Bonus 8$Luck 120$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
BSFPZRD,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Anatomy +15$Mace Fighting +15$Antique$Strength Bonus 8$Stamina Increase 5$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
HIMIEND,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Archery +15$Antique$Dexterity Bonus 8$Stamina Increase 4$Night Sight$Luck 100$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$, 
HKYAUQD,HAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Antique$Strength Bonus 8$Dexterity Bonus 10$Stamina Increase 4$Mana Increase 5$Mana Regeneration 4$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Durability 255 / 255$Legendary Artifact$, 
IPYDLTD,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Luck 140$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Lower Reagent Cost 25%$Durability 255 / 255$Legendary Artifact$, 
IQCLQTD,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Stamina Increase 4$Mana Increase 4$Mana Regeneration 3$Hit Chance Increase 15%$Defense Chance Increase 20%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Legendary Artifact$, 
KMXKEND,HAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Focus +10$Fencing +15$Antique$Mana Increase 4$Luck 100$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 4$Durability 255 / 255$Legendary Artifact$, 
LFNIGND,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Mysticism +15$Antique$Luck 100$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
OOCLQTD,HAOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Parrying +15$Wrestling +15$Antique$Strength Bonus 8$Stamina Increase 4$Hit Chance Increase 15%$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Cast Recovery 3$Poison Resist 15%$Durability 255 / 255$Legendary Artifact$, 
YXNIEND,HAOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Swordsmanship +15$Antique$Stamina Increase 5$Mana Regeneration 3$Night Sight$Hit Chance Increase 20%$Defense Chance Increase 15%$Spell Damage Increase 18%$Faster Cast Recovery 4$Lower Reagent Cost 20%$Swing Speed Increase 10%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
BONYAPD,HGOYNPD,Vicious Ring Of Haste,Ring,Vicious Ring Of Haste$Insured$Weight: 1 Stone$Prized$Stamina Increase 5$Hit Chance Increase 20%$Spell Damage Increase 9%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
EKQUAUD,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Chivalry +5$Prized$Hit Chance Increase 20%$Spell Damage Increase 18%$Swing Speed Increase 10%$Damage Increase 30%$Durability 255 / 255$Greater Artifact$, 
FHJPZRD,HGOYNPD,Vicious Ring Of Haste,Ring,Vicious Ring Of Haste$Insured$Weight: 1 Stone$Prized$Stamina Increase 5$Hit Chance Increase 20%$Spell Damage Increase 9%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
FLZMUSD,HGOYNPD,Vicious Bracelet Of Haste,Bracelet,Vicious Bracelet Of Haste$Insured$Weight: 1 Stone$Prized$Stamina Increase 5$Hit Chance Increase 20%$Spell Damage Increase 9%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
GWQUAUD,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Tactics +5$Prized$Hit Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
IMIPZRD,HGOYNPD,Vicious Ring,Ring,Vicious Ring$Insured$Weight: 1 Stone$Bushido +5$Prized$Hit Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Physical Resist 10%$Durability 255 / 255$Greater Artifact$, 
ITKVHQD,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Prized$Dexterity Bonus 8$Intelligence Bonus 8$Hit Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 5%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
JUHPZRD,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Animal Lore +10$Animal Taming +15$Prized$Hit Chance Increase 20%$Spell Damage Increase 15%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
JXZNIRD,HGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Prized$Mana Increase 4$Hit Chance Increase 20%$Defense Chance Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$, 
KMGHPRD,HGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Stamina Increase 4$Enhance Potions 15%$Hit Chance Increase 20%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Lesser Artifact$, 
LOQUAUD,HGOYNPD,Vicious Ring,Ring,Vicious Ring$Insured$Weight: 1 Stone$Prized$Strength Bonus 8$Dexterity Bonus 8$Hit Chance Increase 20%$Spell Damage Increase 18%$Swing Speed Increase 5%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
MARUAUD,HGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Musicianship +15$Prized$Stamina Increase 4$Hit Chance Increase 15%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
MDNYAPD,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Prized$Mana Regeneration 2$Hit Chance Increase 20%$Spell Damage Increase 15%$Faster Casting 1$Swing Speed Increase 5%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
OBRUAUD,HGOYNPD,Animated Bracelet,Bracelet,Animated Bracelet$Insured$Weight: 1 Stone$Prized$Dexterity Bonus 10$Stamina Increase 4$Night Sight$Hit Chance Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
RBRUAUD,HGOYNPD,Vicious Ring,Ring,Vicious Ring$Insured$Weight: 1 Stone$Magery +5$Prized$Hit Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
SMQUAUD,HGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +10$Evaluate Intelligence +20$Intelligence Bonus 8$Hit Chance Increase 15%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
TOQUAUD,HGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Stealth +5$Prized$Mana Regeneration 1$Hit Chance Increase 20%$Defense Chance Increase 20%$Faster Cast Recovery 4$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$, 
TPNYAPD,HGOYNPD,Vicious Bracelet Of Haste,Bracelet,Vicious Bracelet Of Haste$Insured$Weight: 1 Stone$Prized$Dexterity Bonus 10$Hit Chance Increase 10%$Spell Damage Increase 15%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
UFZNIRD,HGOYNPD,Vicious Ring,Ring,Vicious Ring$Insured$Weight: 1 Stone$Hit Chance Increase 20%$Defense Chance Increase 20%$Spell Damage Increase 15%$Swing Speed Increase 5%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
WNUCEND,HGOYNPD,Vicious Bracelet,Bracelet,Vicious Bracelet$Insured$Weight: 1 Stone$Prized$Stamina Increase 4$Hit Chance Increase 20%$Spell Damage Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 5%$Damage Increase 35%$Durability 255 / 255$Greater Artifact$, 
YQQUAUD,HGOYNPD,Animated Ring,Ring,Animated Ring$Insured$Weight: 1 Stone$Necromancy +5$Prized$Dexterity Bonus 10$Stamina Increase 5$Hit Chance Increase 15%$Defense Chance Increase 15%$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$, 
AVMYAPD,HLAQZMD,Arcane Ring Of Slaughter,Ring,Arcane Ring Of Slaughter$Insured$Weight: 1 Stone$Prized$Mana Regeneration 2$Hit Chance Increase 20%$Spell Damage Increase 18%$Faster Cast Recovery 3$Faster Casting 1$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
EENYAPD,HLAQZMD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Prized$Dexterity Bonus 8$Defense Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 8%$Lower Reagent Cost 20%$Durability 255 / 255$Greater Artifact$, 
IJUNIRD,HLAQZMD,Arcane Ring Of Sorcery,Ring,Arcane Ring Of Sorcery$Insured$Weight: 1 Stone$Intelligence Bonus 10$Mana Increase 3$Mana Regeneration 4$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 10%$Durability 255 / 255$Major Artifact$, 
LQNYAPD,HLAQZMD,Arcane Bracelet,Bracelet,Arcane Bracelet$Insured$Weight: 1 Stone$Bushido +10$Prized$Spell Damage Increase 18%$Faster Cast Recovery 4$Faster Casting 1$Lower Reagent Cost 25%$Swing Speed Increase 5%$Durability 255 / 255$Greater Artifact$, 
MDZNIRD,HLAQZMD,Arcane Ring,Ring,Arcane Ring$Insured$Weight: 1 Stone$Parrying +15$Prized$Mana Regeneration 3$Enhance Potions 25%$Defense Chance Increase 15%$Faster Cast Recovery 4$Faster Casting 1$Durability 255 / 255$Greater Artifact$, 
QGNYAPD,HLAQZMD,Arcane Bracelet Of Slaughter,Bracelet,Arcane Bracelet Of Slaughter$Insured$Weight: 1 Stone$Prized$Hit Chance Increase 20%$Faster Cast Recovery 3$Faster Casting 1$Lower Mana Cost 10%$Lower Reagent Cost 5%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
RYTCEND,HLAQZMD,Arcane Bracelet,Bracelet,Arcane Bracelet$Insured$Weight: 1 Stone$Tactics +5$Prized$Spell Damage Increase 18%$Faster Cast Recovery 4$Faster Casting 1$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
VBKZDRD,HLAQZMD,Arcane Bracelet Of Slaughter,Bracelet,Arcane Bracelet Of Slaughter$Insured$Weight: 1 Stone$Prized$Hit Chance Increase 20%$Spell Damage Increase 18%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 20%$Damage Increase 25%$Durability 255 / 255$Greater Artifact$, 
VKTCEND,HLAQZMD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Spirit Speak +15$Fencing +15$Prized$Defense Chance Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$, 
YFNYAPD,HLAQZMD,Arcane Ring Of Slaughter,Ring,Arcane Ring Of Slaughter$Insured$Weight: 1 Stone$Prized$Hit Chance Increase 20%$Spell Damage Increase 18%$Faster Cast Recovery 3$Faster Casting 1$Lower Reagent Cost 20%$Damage Increase 20%$Durability 255 / 255$Greater Artifact$, 
YJTCEND,HLAQZMD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Resisting Spells +15$Stealing +15$Prized$Spell Damage Increase 15%$Faster Cast Recovery 3$Faster Casting 1$Swing Speed Increase 10%$Durability 255 / 255$Greater Artifact$, 
ENYKEND,HSJHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Provocation +15$Musicianship +20$Antique$Stamina Increase 4$Mana Regeneration 3$Hit Chance Increase 20%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
GITKEND,HSJHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Provocation +15$Swordsmanship +15$Antique$Strength Bonus 8$Dexterity Bonus 8$Intelligence Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Lower Mana Cost 8%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
HMXFFOD,HSJHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Resisting Spells +10$Bushido +20$Magery +15$Antique$Mana Increase 4$Mana Regeneration 3$Defense Chance Increase 20%$Lower Mana Cost 8%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
WJYDLTD,HSJHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Animal Taming +15$Magery +15$Antique$Mana Increase 5$Mana Regeneration 3$Defense Chance Increase 15%$Spell Damage Increase 15%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
XZTCEND,HSJHUSD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Archery +5$Animal Taming +20$Magery +15$Antique$Dexterity Bonus 10$Mana Increase 5$Hit Chance Increase 15%$Lower Mana Cost 10%$Lower Reagent Cost 20%$Swing Speed Increase 10%$Physical Resist 15%$Durability 255 / 255$Legendary Artifact$, 
EEYDLTD,IGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Stamina Increase 5$Luck 100$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 35%$Durability 255 / 255$Legendary Artifact$, 
EKCLQTD,IGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Veterinary +15$Provocation +15$Antique$Stamina Increase 4$Mana Increase 4$Night Sight$Defense Chance Increase 15%$Spell Damage Increase 18%$Faster Casting 1$Lower Mana Cost 8%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
EPCLQTD,IGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Antique$Dexterity Bonus 10$Intelligence Bonus 10$Stamina Increase 4$Mana Increase 4$Hit Chance Increase 15%$Defense Chance Increase 20%$Faster Casting 1$Lower Mana Cost 8%$Damage Increase 20%$Physical Resist 20%$Durability 255 / 255$Legendary Artifact$, 
FRJVHQD,IGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Throwing +15$Antique$Dexterity Bonus 8$Intelligence Bonus 8$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 20%$Swing Speed Increase 10%$Damage Increase 25%$Durability 255 / 255$Legendary Artifact$, 
FUXFFOD,IGOYNPD,Bracelet,Bracelet,Bracelet$Insured$Weight: 1 Stone$Magery +15$Antique$Strength Bonus 8$Stamina Increase 4$Defense Chance Increase 20%$Spell Damage Increase 18%$Faster Casting 1$Lower Mana Cost 8%$Swing Speed Increase 10%$Durability 255 / 255$Legendary Artifact$, 
GARBWRD,IGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Stealing +15$Antique$Strength Bonus 8$Mana Regeneration 3$Hit Chance Increase 15%$Defense Chance Increase 15%$Faster Casting 1$Lower Reagent Cost 25%$Damage Increase 25%$Fire Resist 15%$Durability 255 / 255$Legendary Artifact$, 
JEWYTOD,IGOYNPD,Ring,Ring,Ring$Insured$Weight: 1 Stone$Chivalry +5$Evaluate Intelligence +20$Antique$Dexterity Bonus 8$Luck 150$Defense Chance Increase 15%$Spell Damage Increase 15%$Faster Casting 1$Lower Mana Cost 8%$Durability 255 / 255$Legendary Artifact$, 
